,100,0,27,0.45,2460,33,192.35765,4.33886,0.8248568333,7.05716302046577E-005,0.824927405
,100,0,28,0.45,2469,33,192.18465,4.33886,0.8245052073,7.01754385964912E-005,0.8245753828
,100,0,29,0.45,2473,33,192.1047,4.33886,0.8243427073,6.97836706210747E-005,0.824412491
,100,0,27,0.44,2473,33,192.09297,4.33886,0.8243188659,7.05716302046577E-005,0.8243894375
,100,0,30,0.45,2474,33,192.08932,4.33886,0.8243114472,6.93962526023595E-005,0.8243808434
,100,0,31,0.45,2474,33,192.08932,4.33886,0.8243114472,6.90131124913734E-005,0.8243804603
,100,0,32,0.45,2474,33,192.08932,4.33886,0.8243114472,6.86341798215511E-005,0.8243800813
,100,0,33,0.45,2474,33,192.08932,4.33886,0.8243114472,6.8259385665529E-005,0.8243797065
,100,0,34,0.45,2474,33,192.08932,4.33886,0.8243114472,6.78886625933469E-005,0.8243793358
,100,0,35,0.45,2474,33,192.08932,4.33886,0.8243114472,6.75219446320054E-005,0.8243789691
,100,0,36,0.45,2474,33,192.08932,4.33886,0.8243114472,6.71591672263264E-005,0.8243786063
,100,0,37,0.45,2474,33,192.08932,4.33886,0.8243114472,6.68002672010688E-005,0.8243782474
,100,0,38,0.45,2474,33,192.08932,4.33886,0.8243114472,6.64451827242525E-005,0.8243778923
,100,0,39,0.45,2474,33,192.08932,4.33886,0.8243114472,6.60938532716457E-005,0.824377541
,100,0,40,0.45,2474,33,192.08932,4.33886,0.8243114472,6.57462195923734E-005,0.8243771934
,100,0,41,0.45,2474,33,192.08932,4.33886,0.8243114472,6.5402223675605E-005,0.8243768494
,100,0,42,0.45,2474,33,192.08932,4.33886,0.8243114472,6.50618087182824E-005,0.824376509
,100,0,43,0.45,2474,33,192.08932,4.33886,0.8243114472,6.47249190938511E-005,0.8243761721
,100,0,44,0.45,2474,33,192.08932,4.33886,0.8243114472,6.43915003219575E-005,0.8243758387
,100,0,45,0.45,2474,33,192.08932,4.33886,0.8243114472,6.40614990390775E-005,0.8243755087
,100,0,46,0.45,2474,33,192.08932,4.33886,0.8243114472,6.37348629700446E-005,0.824375182
,100,0,47,0.45,2474,33,192.08932,4.33886,0.8243114472,6.34115409004439E-005,0.8243748587
,100,0,48,0.45,2474,33,192.08932,4.33886,0.8243114472,6.30914826498423E-005,0.8243745386
,100,0,49,0.45,2474,33,192.08932,4.33886,0.8243114472,6.27746390458255E-005,0.8243742218
,100,0,50,0.45,2474,33,192.08932,4.33886,0.8243114472,0.000062461,0.8243739081
,100,0,51,0.45,2474,33,192.08932,4.33886,0.8243114472,6.21504039776259E-005,0.8243735976
,100,0,52,0.45,2474,33,192.08932,4.33886,0.8243114472,6.18429189857761E-005,0.8243732901
,100,0,53,0.45,2474,33,192.08932,4.33886,0.8243114472,6.15384615384615E-005,0.8243729856
,100,0,54,0.45,2474,33,192.08932,4.33886,0.8243114472,0.000061237,0.8243726841
,100,0,28,0.44,2482,33,191.91997,4.33886,0.8239672398,7.01754385964912E-005,0.8240374153
,100,0,29,0.44,2486,33,191.84002,4.33886,0.8238047398,6.97836706210747E-005,0.8238745235
,100,0,30,0.44,2487,33,191.82464,4.33886,0.8237734797,6.93962526023595E-005,0.8238428759
,100,0,31,0.44,2487,33,191.82464,4.33886,0.8237734797,6.90131124913734E-005,0.8238424928
,100,0,32,0.44,2487,33,191.82464,4.33886,0.8237734797,6.86341798215511E-005,0.8238421139
,100,0,33,0.44,2487,33,191.82464,4.33886,0.8237734797,6.8259385665529E-005,0.8238417391
,100,0,34,0.44,2487,33,191.82464,4.33886,0.8237734797,6.78886625933469E-005,0.8238413683
,100,0,35,0.44,2487,33,191.82464,4.33886,0.8237734797,6.75219446320054E-005,0.8238410016
,100,0,36,0.44,2487,33,191.82464,4.33886,0.8237734797,6.71591672263264E-005,0.8238406388
,100,0,37,0.44,2487,33,191.82464,4.33886,0.8237734797,6.68002672010688E-005,0.8238402799
,100,0,38,0.44,2487,33,191.82464,4.33886,0.8237734797,6.64451827242525E-005,0.8238399249
,100,0,39,0.44,2487,33,191.82464,4.33886,0.8237734797,6.60938532716457E-005,0.8238395735
,100,0,40,0.44,2487,33,191.82464,4.33886,0.8237734797,6.57462195923734E-005,0.8238392259
,100,0,41,0.44,2487,33,191.82464,4.33886,0.8237734797,6.5402223675605E-005,0.8238388819
,100,0,42,0.44,2487,33,191.82464,4.33886,0.8237734797,6.50618087182824E-005,0.8238385415
,100,0,43,0.44,2487,33,191.82464,4.33886,0.8237734797,6.47249190938511E-005,0.8238382046
,100,0,44,0.44,2487,33,191.82464,4.33886,0.8237734797,6.43915003219575E-005,0.8238378712
,100,0,45,0.44,2487,33,191.82464,4.33886,0.8237734797,6.40614990390775E-005,0.8238375412
,100,0,46,0.44,2487,33,191.82464,4.33886,0.8237734797,6.37348629700446E-005,0.8238372145
,100,0,47,0.44,2487,33,191.82464,4.33886,0.8237734797,6.34115409004439E-005,0.8238368912
,100,0,48,0.44,2487,33,191.82464,4.33886,0.8237734797,6.30914826498423E-005,0.8238365712
,100,0,49,0.44,2487,33,191.82464,4.33886,0.8237734797,6.27746390458255E-005,0.8238362543
,100,0,50,0.44,2487,33,191.82464,4.33886,0.8237734797,0.000062461,0.8238359406
,100,0,51,0.44,2487,33,191.82464,4.33886,0.8237734797,6.21504039776259E-005,0.8238356301
,100,0,52,0.44,2487,33,191.82464,4.33886,0.8237734797,6.18429189857761E-005,0.8238353226
,100,0,53,0.44,2487,33,191.82464,4.33886,0.8237734797,6.15384615384615E-005,0.8238350181
,100,0,54,0.44,2487,33,191.82464,4.33886,0.8237734797,0.000061237,0.8238347167
,100,0,27,0.43,2490,33,191.72329,4.33886,0.8235674837,7.05716302046577E-005,0.8236380554
,100,0,28,0.43,2499,33,191.55029,4.33886,0.8232158577,7.01754385964912E-005,0.8232860332
,100,0,29,0.43,2503,33,191.47034,4.33886,0.8230533577,6.97836706210747E-005,0.8231231414
,100,0,30,0.43,2504,33,191.45495,4.33886,0.8230220772,6.93962526023595E-005,0.8230914735
,100,0,31,0.43,2504,33,191.45495,4.33886,0.8230220772,6.90131124913734E-005,0.8230910903
,100,0,32,0.43,2504,33,191.45495,4.33886,0.8230220772,6.86341798215511E-005,0.8230907114
,100,0,33,0.43,2504,33,191.45495,4.33886,0.8230220772,6.8259385665529E-005,0.8230903366
,100,0,34,0.43,2504,33,191.45495,4.33886,0.8230220772,6.78886625933469E-005,0.8230899659
,100,0,35,0.43,2504,33,191.45495,4.33886,0.8230220772,6.75219446320054E-005,0.8230895992
,100,0,36,0.43,2504,33,191.45495,4.33886,0.8230220772,6.71591672263264E-005,0.8230892364
,100,0,37,0.43,2504,33,191.45495,4.33886,0.8230220772,6.68002672010688E-005,0.8230888775
,100,0,38,0.43,2504,33,191.45495,4.33886,0.8230220772,6.64451827242525E-005,0.8230885224
,100,0,39,0.43,2504,33,191.45495,4.33886,0.8230220772,6.60938532716457E-005,0.8230881711
,100,0,40,0.43,2504,33,191.45495,4.33886,0.8230220772,6.57462195923734E-005,0.8230878235
,100,0,41,0.43,2504,33,191.45495,4.33886,0.8230220772,6.5402223675605E-005,0.8230874795
,100,0,42,0.43,2504,33,191.45495,4.33886,0.8230220772,6.50618087182824E-005,0.823087139
,100,0,43,0.43,2504,33,191.45495,4.33886,0.8230220772,6.47249190938511E-005,0.8230868022
,100,0,44,0.43,2504,33,191.45495,4.33886,0.8230220772,6.43915003219575E-005,0.8230864687
,100,0,45,0.43,2504,33,191.45495,4.33886,0.8230220772,6.40614990390775E-005,0.8230861387
,100,0,46,0.43,2504,33,191.45495,4.33886,0.8230220772,6.37348629700446E-005,0.8230858121
,100,0,47,0.43,2504,33,191.45495,4.33886,0.8230220772,6.34115409004439E-005,0.8230854888
,100,0,48,0.43,2504,33,191.45495,4.33886,0.8230220772,6.30914826498423E-005,0.8230851687
,100,0,49,0.43,2504,33,191.45495,4.33886,0.8230220772,6.27746390458255E-005,0.8230848519
,100,0,50,0.43,2504,33,191.45495,4.33886,0.8230220772,0.000062461,0.8230845382
,100,0,51,0.43,2504,33,191.45495,4.33886,0.8230220772,6.21504039776259E-005,0.8230842276
,100,0,52,0.43,2504,33,191.45495,4.33886,0.8230220772,6.18429189857761E-005,0.8230839202
,100,0,53,0.43,2504,33,191.45495,4.33886,0.8230220772,6.15384615384615E-005,0.8230836157
,100,0,54,0.43,2504,33,191.45495,4.33886,0.8230220772,0.000061237,0.8230833142
,100,0,27,0.42,2511,33,191.26915,4.33886,0.822644435,7.05716302046577E-005,0.8227150066
,100,0,28,0.42,2520,33,191.09615,4.33886,0.8222928089,7.01754385964912E-005,0.8223629844
,100,0,27,0.46,2444,35,192.73537,4.30438,0.8221765569,7.05716302046577E-005,0.8222471285
,100,0,26,0.45,2441,35,192.70851,4.30438,0.8221219634,7.097232079489E-005,0.8221929357
,100,0,29,0.42,2524,33,191.0162,4.33886,0.8221303089,6.97836706210747E-005,0.8222000926
,100,0,30,0.42,2525,33,191.00082,4.33886,0.8220990488,6.93962526023595E-005,0.822168445
,100,0,31,0.42,2525,33,191.00082,4.33886,0.8220990488,6.90131124913734E-005,0.8221680619
,100,0,32,0.42,2525,33,191.00082,4.33886,0.8220990488,6.86341798215511E-005,0.822167683
,100,0,33,0.42,2525,33,191.00082,4.33886,0.8220990488,6.8259385665529E-005,0.8221673082
,100,0,34,0.42,2525,33,191.00082,4.33886,0.8220990488,6.78886625933469E-005,0.8221669374
,100,0,35,0.42,2525,33,191.00082,4.33886,0.8220990488,6.75219446320054E-005,0.8221665707
,100,0,36,0.42,2525,33,191.00082,4.33886,0.8220990488,6.71591672263264E-005,0.8221662079
,100,0,37,0.42,2525,33,191.00082,4.33886,0.8220990488,6.68002672010688E-005,0.822165849
,100,0,38,0.42,2525,33,191.00082,4.33886,0.8220990488,6.64451827242525E-005,0.822165494
,100,0,39,0.42,2525,33,191.00082,4.33886,0.8220990488,6.60938532716457E-005,0.8221651426
,100,0,40,0.42,2525,33,191.00082,4.33886,0.8220990488,6.57462195923734E-005,0.822164795
,100,0,41,0.42,2525,33,191.00082,4.33886,0.8220990488,6.5402223675605E-005,0.822164451
,100,0,42,0.42,2525,33,191.00082,4.33886,0.8220990488,6.50618087182824E-005,0.8221641106
,100,0,43,0.42,2525,33,191.00082,4.33886,0.8220990488,6.47249190938511E-005,0.8221637737
,100,0,44,0.42,2525,33,191.00082,4.33886,0.8220990488,6.43915003219575E-005,0.8221634403
